player_id,given_name,family_name,list_tournaments,team_name,team_code,count_tournaments,team_count
P-04295,Łukasz,Teodorczyk,2018,Poland,POL,1,1
P-04296,Aleksander,Knavs,2002,Slovenia,SVN,1,1
P-04297,Eberhard,Vogel,1974,East Germany,DDR,1,1
P-04298,Hamdi,Marzouki,2002,Tunisia,TUN,1,1
P-04299,Leonardo,Astrada,1998,Argentina,ARG,1,1
P-04301,Omid,Ebrahimi,2018,Iran,IRN,1,1
P-04303,Jack,Samuels,1938,Dutch East Indies,IDN,1,1
P-04304,Gustavo,Quinteros,1994,Bolivia,BOL,1,1
P-04306,Cléber,Chalá,2002,Ecuador,ECU,1,1
P-04308,Sutan,Anwar,1938,Dutch East Indies,IDN,1,1
P-04309,Hadi,Dahane,1970,Morocco,MAR,1,1
P-04310,Daniel,Prodan,1994,Romania,ROU,1,1
P-04311,Werner,Krämer,1966,West Germany,DEU,1,1
P-04312,Dejan,Nemec,2002,Slovenia,SVN,1,1
P-04313,Santos,Urdinarán,1930,Uruguay,URY,1,1
P-04314,Ignacio,Achúcarro,1958,Paraguay,PRY,1,1
P-04315,Panagiotis,Glykos,2014,Greece,GRC,1,1
P-04316,Mabrouk,Zaid,"2002, 2006",Saudi Arabia,SAU,2,1
P-04317,Jorge,Mendonça,1978,Brazil,BRA,1,1
P-04318,Niša,Saveljić,1998,Yugoslavia,YUG,1,1
P-04319,Nicola,Zalewski,2022,Poland,POL,1,1
P-04320,Nahitan,Nández,2018,Uruguay,URY,1,1
P-04322,Alfred,Aston,"1934, 1938",France,FRA,2,1
P-04323,Graham,Vearncombe,1958,Wales,WAL,1,1
P-04324,not applicable,Bismarck,1990,Brazil,BRA,1,1
P-04325,Mário,Hipólito,2006,Angola,AGO,1,1
P-04326,Miklós,Kovács,1930,Romania,ROU,1,1
P-04327,Mihály,Bíró,1938,Hungary,HUN,1,1
P-04328,Darius,Vassell,2002,England,ENG,1,1
P-04330,Wilmar,Barrios,2018,Colombia,COL,1,1
P-04331,not applicable,Russinho,1930,Brazil,BRA,1,1
P-04332,Nikola,Kotkov,1966,Bulgaria,BGR,1,1
P-04333,Daniel,Schmidt,2022,Japan,JPN,1,1
P-04335,Aldo,Olivieri,1938,Italy,ITA,1,1
P-04336,João,Pinto,2002,Portugal,PRT,1,1
P-04337,Fidel,Escobar,2018,Panama,PAN,1,1
P-04338,Nemanja,Radonjić,"2018, 2022",Serbia,SRB,2,1
P-04339,Uroš,Spajić,2018,Serbia,SRB,1,1
P-04340,Lisandro,Martínez,2022,Argentina,ARG,1,1
P-04341,José Antonio,Reyes,2006,Spain,ESP,1,1
P-04342,Víctor Agustín,Ugarte,1950,Bolivia,BOL,1,1
P-04344,Søren,Colding,1998,Denmark,DNK,1,1
P-04345,Delio,Gamboa,1962,Colombia,COL,1,1
P-04346,not applicable,Gil,1978,Brazil,BRA,1,1
P-04348,Carlos,Salcido,"2006, 2010, 2014",Mexico,MEX,3,1
P-04349,Jermaine,Jenas,2006,England,ENG,1,1
P-04350,Frank,Leboeuf,"1998, 2002",France,FRA,2,1
P-04351,Alireza,Mansourian,1998,Iran,IRN,1,1
P-04353,Mohamed,Dräger,2022,Tunisia,TUN,1,1
P-04354,Eddy,Antoine,1974,Haiti,HTI,1,1
P-04355,Saad,Al-Houti,1982,Kuwait,KWT,1,1
P-04356,Félix,Salinas,1970,Peru,PER,1,1
P-04357,Vladislao,Cap,1962,Argentina,ARG,1,1
P-04358,Orbelín,Pineda,2022,Mexico,MEX,1,1
P-04359,Bruce,Rioch,1978,Scotland,SCO,1,1
P-04360,Alfonso,Montemayor,1950,Mexico,MEX,1,1
P-04363,Santi,Cazorla,2014,Spain,ESP,1,1
P-04364,Allan,Evans,1982,Scotland,SCO,1,1
P-04365,Lucien,Mettomo,2002,Cameroon,CMR,1,1
P-04366,Plamen,Nikolov,1994,Bulgaria,BGR,1,1
P-04368,Fernando,Riera,1950,Chile,CHL,1,1
P-04369,Giancarlo,De Sisti,1970,Italy,ITA,1,1
P-04371,Héctor,Vilches,1950,Uruguay,URY,1,1
P-04372,Ahmed,El-Jaouachi,2002,Tunisia,TUN,1,1
P-04373,Raúl,Ruidíaz,2018,Peru,PER,1,1
P-04375,Rónald,Gómez,"2002, 2006",Costa Rica,CRI,2,1
P-04376,Demetrio,Albertini,"1994, 1998",Italy,ITA,2,1
P-04377,Chinedu,Obasi,2010,Nigeria,NGA,1,1
P-04378,Viktor,Serebryanikov,"1962, 1966, 1970",Soviet Union,SUN,3,1
P-04380,Carlos,Kameni,"2002, 2010",Cameroon,CMR,2,1
P-04381,José Ángel,Iribar,1966,Spain,ESP,1,1
P-04382,Khoren,Hovhannisyan,1982,Soviet Union,SUN,1,1
P-04383,Rasoul,Korbekandi,1978,Iran,IRN,1,1
P-04385,Mousa,Dembélé,"2014, 2018",Belgium,BEL,2,1
P-04387,Hans,Cieslarczyk,1958,West Germany,DEU,1,1
P-04388,Benito,Carvajales,1938,Cuba,CUB,1,1
P-04391,Mehrdad,Minavand,1998,Iran,IRN,1,1
P-04393,Enrique,Vera,2010,Paraguay,PRY,1,1
P-04394,Hassan,Nayebagha,1978,Iran,IRN,1,1
P-04395,Hans-Jörg,Butt,"2002, 2010",Germany,DEU,2,1
P-04396,Ally,McCoist,1990,Scotland,SCO,1,1
P-04398,Fayçal,Fajr,2018,Morocco,MAR,1,1
P-04399,Ronald,Fuentes,1998,Chile,CHL,1,1
P-04400,Custódio,Pinto,1966,Portugal,PRT,1,1
P-04401,Morten,Wieghorst,1998,Denmark,DNK,1,1
P-04403,Jaime,Penedo,2018,Panama,PAN,1,1
P-04404,Mubarak,Marzouq,1982,Kuwait,KWT,1,1
P-04405,Jesús María,Satrústegui,1982,Spain,ESP,1,1
P-04406,Romeo,Benetti,"1974, 1978",Italy,ITA,2,1
P-04407,Jan,Olsson,1974,Sweden,SWE,1,1
P-04408,Jenő,Vincze,"1934, 1938",Hungary,HUN,2,1
P-04409,Shola,Ameobi,2014,Nigeria,NGA,1,1
P-04410,Labid,Khalifa,1986,Morocco,MAR,1,1
P-04411,Alberto,Rodríguez,2018,Peru,PER,1,1
P-04412,Miodrag,Belodedici,1994,Romania,ROU,1,1
P-04415,Roberto,Bonano,2002,Argentina,ARG,1,1
P-04416,Richard,Dürr,"1962, 1966",Switzerland,CHE,2,1
P-04417,not applicable,Denílson,1966,Brazil,BRA,1,1
P-04418,not applicable,Germano,1934,Brazil,BRA,1,1
P-04420,Jack,Wilshere,2014,England,ENG,1,1
P-04421,Gaël,Ondoua,2022,Cameroon,CMR,1,1
P-04422,Ernő,Solymosi,1962,Hungary,HUN,1,1
P-04423,Vladimir,Petrović,"1974, 1982",Yugoslavia,YUG,2,1
P-04424,Fritz,André,1974,Haiti,HTI,1,1
P-04425,Trevor,Francis,1982,England,ENG,1,1
P-04427,Ignazio,Abate,2014,Italy,ITA,1,1
P-04428,Gaël,Givet,2006,France,FRA,1,1
P-04429,Giuseppe,Giannini,1990,Italy,ITA,1,1
P-04430,not applicable,Tita,1990,Brazil,BRA,1,1
P-04432,Jan,Tomaszewski,"1974, 1978",Poland,POL,2,1
P-04433,Byung-deuk,Cho,1986,South Korea,KOR,1,1
P-04434,not applicable,Ado,1970,Brazil,BRA,1,1
P-04437,Walter,Schneiter,1950,Switzerland,CHE,1,1
P-04439,Chang-gi,Kang,1954,South Korea,KOR,1,1
P-04440,Mahmoud,Guendouz,"1982, 1986",Algeria,DZA,2,1
P-04441,Anatoliy,Tymoshchuk,2006,Ukraine,UKR,1,1
P-04442,Seung-kook,Yang,1966,North Korea,PRK,1,1
P-04443,Igor,Chugainov,2002,Russia,RUS,1,1
P-04444,Claudio,Borghi,1986,Argentina,ARG,1,1
P-04446,Rafael,Paz,1990,Spain,ESP,1,1
P-04447,Agustín,Orión,2014,Argentina,ARG,1,1
P-04448,not applicable,Doca,1930,Brazil,BRA,1,1
P-04450,Alexander,Djiku,2022,Ghana,GHA,1,1
P-04451,not applicable,Maicon,"2010, 2014",Brazil,BRA,2,1
P-04452,David,Cabrera,1970,El Salvador,SLV,1,1
P-04453,Éric,Deflandre,"1998, 2002",Belgium,BEL,2,1
P-04454,Franco,Tancredi,1986,Italy,ITA,1,1
P-04455,Sammy,Adjei,2006,Ghana,GHA,1,1
P-04459,Noel,Brotherston,1982,Northern Ireland,NIR,1,1
P-04460,Angelo,Palombo,2010,Italy,ITA,1,1
P-04461,Hiroaki,Morishima,"1998, 2002",Japan,JPN,2,1
P-04462,Jan,Lála,1962,Czechoslovakia,CSK,1,1
P-04463,Pablo,Ibáñez,2006,Spain,ESP,1,1
P-04464,Pascal,Zuberbühler,2006,Switzerland,CHE,1,1
P-04465,Gabriel,De Michele,1966,France,FRA,1,1
P-04466,Gianni,Guigou,2002,Uruguay,URY,1,1
P-04467,Mauricio,Ramos,1994,Bolivia,BOL,1,1
P-04468,Josip,Drmić,"2014, 2018",Switzerland,CHE,2,1
P-04469,Dong-gook,Lee,"1998, 2010",South Korea,KOR,2,1
P-04470,Tadeusz,Dolny,1982,Poland,POL,1,1
P-04472,Édgar,Barreto,"2006, 2010",Paraguay,PRY,2,1
P-04473,Guillermo,Gorostiza,1934,Spain,ESP,1,1
P-04474,Ernst,Wilimowski,1938,Poland,POL,1,1
P-04475,Boncho,Genchev,1994,Bulgaria,BGR,1,1
P-04476,Ján,Čapkovič,1970,Czechoslovakia,CSK,1,1
P-04477,Vaios,Karagiannis,1994,Greece,GRC,1,1
P-04478,Kevin,Álvarez,2022,Mexico,MEX,1,1
P-04480,Ted,Ditchburn,1950,England,ENG,1,1
P-04481,Christian,Noboa,2014,Ecuador,ECU,1,1
P-04482,Dalibor,Stevanović,2010,Slovenia,SVN,1,1
P-04483,Gastón,Ramírez,2014,Uruguay,URY,1,1
P-04484,Júnior,Díaz,2014,Costa Rica,CRI,1,1
P-04485,Siyabonga,Sangweni,2010,South Africa,ZAF,1,1
P-04486,not applicable,Geremi,"2002, 2010",Cameroon,CMR,2,1
P-04487,Byung-ji,Kim,"1998, 2002",South Korea,KOR,2,1
P-04488,Martin,Hongla,2022,Cameroon,CMR,1,1
P-04489,Ștefan,Dobay,"1934, 1938",Romania,ROU,2,1
P-04490,Daniel,Šarić,2002,Croatia,HRV,1,1
P-04493,Enrique,Wolff,1974,Argentina,ARG,1,1
P-04494,Henk,Fraser,1990,Netherlands,NLD,1,1
P-04495,Yasser,Al-Shahrani,"2018, 2022",Saudi Arabia,SAU,2,1
P-04496,Eray,Cömert,2022,Switzerland,CHE,1,1
P-04497,Boudewijn,Zenden,1998,Netherlands,NLD,1,1
P-04498,Toni,Kroos,"2010, 2014, 2018",Germany,DEU,3,1
P-04499,Rumyancho,Goranov,1974,Bulgaria,BGR,1,1
P-04501,Young-jeung,Cho,1986,South Korea,KOR,1,1
P-04502,Philippe,Pottier,1962,Switzerland,CHE,1,1
P-04503,Eraldo,Monzeglio,"1934, 1938",Italy,ITA,2,1
P-04504,Awer,Mabil,2022,Australia,AUS,1,1
P-04505,Yussef,Al-Suwayed,1982,Kuwait,KWT,1,1
P-04506,Anis,Ben Slimane,2022,Tunisia,TUN,1,1
P-04507,Nenad,Milijaš,2010,Serbia,SRB,1,1
P-04509,Józef,Młynarczyk,"1982, 1986",Poland,POL,2,1
P-04510,Stéphane,Chapuisat,1994,Switzerland,CHE,1,1
P-04511,Christopher,Wooh,2022,Cameroon,CMR,1,1
P-04512,Edgar,Salli,2014,Cameroon,CMR,1,1
P-04514,not applicable,Júnior,"1982, 1986",Brazil,BRA,2,1
P-04515,Eugène,Ekéké,1990,Cameroon,CMR,1,1
P-04516,Cayetano,Ré,1958,Paraguay,PRY,1,1
P-04517,Jim,Platt,"1982, 1986",Northern Ireland,NIR,2,1
P-04518,Pál,Titkos,1938,Hungary,HUN,1,1
P-04520,Miloš,Milutinović,"1954, 1958",Yugoslavia,YUG,2,1
P-04522,Yazid,Mansouri,2010,Algeria,DZA,1,1
P-04523,Jean-Claude,Désir,1974,Haiti,HTI,1,1
P-04524,Erik,Edman,"2002, 2006",Sweden,SWE,2,1
P-04525,Christian,Ramos,2018,Peru,PER,1,1
P-04527,Marc,Wilmots,"1990, 1994, 1998, 2002",Belgium,BEL,4,1
P-04528,Josef,Jelínek,1962,Czechoslovakia,CSK,1,1
P-04530,Fuad,Anwar,"1994, 1998",Saudi Arabia,SAU,2,1
P-04531,Emir,Spahić,2014,Bosnia and Herzegovina,BIH,1,1
P-04532,Luis,Arconada,"1978, 1982",Spain,ESP,2,1
P-04533,Mohamed,Ben Mouza,1978,Tunisia,TUN,1,1
P-04534,Massimo,Oddo,2006,Italy,ITA,1,1
P-04535,Marwan,Mohsen,2018,Egypt,EGY,1,1
P-04536,Joe,Harper,1978,Scotland,SCO,1,1
P-04537,Samuel,Eto'o,"1998, 2002, 2010, 2014",Cameroon,CMR,4,1
P-04538,Romelu,Lukaku,"2014, 2018, 2022",Belgium,BEL,3,1
P-04539,Martin,Hiden,1998,Austria,AUT,1,1
P-04540,Gheorghe,Popescu,"1990, 1994, 1998",Romania,ROU,3,1
P-04541,Luis,Enrique,"1994, 1998, 2002",Spain,ESP,3,1
P-04542,Antal,Szentmihályi,"1962, 1966",Hungary,HUN,2,1
P-04543,Reidar,Kvammen,1938,Norway,NOR,1,1
P-04544,Patrik,Andersson,"1994, 2002",Sweden,SWE,2,1
P-04545,Ernie,Brandts,1978,Netherlands,NLD,1,1
P-04546,Heribert,Weber,"1978, 1982",Austria,AUT,2,1
P-04547,Ebrahim,Ghasempour,1978,Iran,IRN,1,1
P-04548,Illiasu,Shilla,2006,Ghana,GHA,1,1
P-04549,Antal,Szabó,"1934, 1938",Hungary,HUN,2,1
P-04550,not applicable,Nelinho,"1974, 1978",Brazil,BRA,2,1
P-04551,César,Ruminski,1954,France,FRA,1,1
P-04553,Wílmer,Cabrera,"1990, 1998",Colombia,COL,2,1
P-04554,Wahbi,Khazri,"2018, 2022",Tunisia,TUN,2,1
P-04555,James,Troisi,2014,Australia,AUS,1,1
P-04556,Chigozie,Agbim,2014,Nigeria,NGA,1,1
P-04558,Miguel,Rimba,1994,Bolivia,BOL,1,1
P-04559,Slavko,Svinjarević,1962,Yugoslavia,YUG,1,1
P-04560,Janusz,Kupcewicz,"1978, 1982",Poland,POL,2,1
P-04562,Thomas,Enevoldsen,2010,Denmark,DNK,1,1
P-04564,Edison,Flores,2018,Peru,PER,1,1
P-04567,Marco,Tilio,2022,Australia,AUS,1,1
P-04568,Fernando,Campos,1950,Chile,CHL,1,1
P-04569,Stefko,Velichkov,1974,Bulgaria,BGR,1,1
P-04570,Pavel,Kouba,1962,Czechoslovakia,CSK,1,1
P-04571,Min-sung,Lee,"1998, 2002",South Korea,KOR,2,1
P-04572,Predrag,Rajković,"2018, 2022",Serbia,SRB,2,1
P-04573,Haris,Mohammed,1986,Iraq,IRQ,1,1
P-04575,Roberto,Firmino,2018,Brazil,BRA,1,1
P-04576,Ashley,Cole,"2002, 2006, 2010",England,ENG,3,1
P-04578,Marko,Marin,2010,Germany,DEU,1,1
P-04579,Fitzroy,Simpson,1998,Jamaica,JAM,1,1
P-04580,Hippolyte,Van Den Bosch,1954,Belgium,BEL,1,1
P-04581,Mišo,Brečko,2010,Slovenia,SVN,1,1
P-04583,Josip,Weber,1994,Belgium,BEL,1,1
P-04584,Alejandro,Lembo,2002,Uruguay,URY,1,1
P-04585,Ben,Olsen,2006,United States,USA,1,1
P-04586,Fahad,Khamees,1990,United Arab Emirates,ARE,1,1
P-04588,Dimitri,Petratos,2018,Australia,AUS,1,1
P-04589,Alex,Iwobi,2018,Nigeria,NGA,1,1
P-04590,Héctor,Salvá,1966,Uruguay,URY,1,1
P-04591,Kurt,Stettler,1962,Switzerland,CHE,1,1
P-04593,Wim,Rijsbergen,"1974, 1978",Netherlands,NLD,2,1
P-04594,Sultan,Al-Ghannam,2022,Saudi Arabia,SAU,1,1
P-04595,Hyeon-woo,Jo,"2018, 2022",South Korea,KOR,2,1
P-04596,Mario,Moreno,1962,Chile,CHL,1,1
P-04597,Hossam,Hassan,1990,Egypt,EGY,1,1
P-04599,Edelmiro,Arévalo,1958,Paraguay,PRY,1,1
P-04600,Giacinto,Facchetti,"1966, 1970, 1974",Italy,ITA,3,1
P-04601,Predrag,Radosavljević,1998,United States,USA,1,1
P-04602,Marcelo,Delgado,1998,Argentina,ARG,1,1
P-04603,Federico,Sacchi,1962,Argentina,ARG,1,1
P-04605,Robert,Jarni,"1990, 1998, 2002","Yugoslavia,Croatia","YUG,HRV",3,2
P-04607,Sergio,Romero,"2010, 2014",Argentina,ARG,2,1
P-04608,Josip,Stanišić,2022,Croatia,HRV,1,1
P-04609,Bo-kyung,Kim,"2010, 2014",South Korea,KOR,2,1
P-04610,Jorge,Guasch,1986,Paraguay,PRY,1,1
P-04611,Raphaël,Wicky,2006,Switzerland,CHE,1,1
P-04612,Ugo,Locatelli,1938,Italy,ITA,1,1
P-04613,Jerry,Sikhosana,1998,South Africa,ZAF,1,1
P-04614,Ariel,Garcé,2010,Argentina,ARG,1,1
P-04615,Younès,Belhanda,2018,Morocco,MAR,1,1
P-04616,Roberto,Bettega,1978,Italy,ITA,1,1
P-04617,Jakob,Bender,1934,Germany,DEU,1,1
P-04618,Eduard,Malofeyev,1966,Soviet Union,SUN,1,1
P-04619,Papu,Gómez,2022,Argentina,ARG,1,1
P-04620,not applicable,Velloso,1930,Brazil,BRA,1,1
P-04621,Alexis,Mendoza,"1990, 1994",Colombia,COL,2,1
P-04622,Johann,Pregesbauer,1982,Austria,AUT,1,1
P-04623,not applicable,Eusébio,1966,Portugal,PRT,1,1
P-04624,João,Félix,2022,Portugal,PRT,1,1
P-04625,not applicable,Zé Carlos,1998,Brazil,BRA,1,1
P-04626,Jermaine,Jones,2014,United States,USA,1,1
P-04627,Sami,Al-Jaber,"1994, 1998, 2002, 2006",Saudi Arabia,SAU,4,1
P-04628,Khodadad,Azizi,1998,Iran,IRN,1,1
P-04629,Thiago,Motta,2014,Italy,ITA,1,1
P-04630,Francis,Ryan,1934,United States,USA,1,1
P-04631,Youri,Djorkaeff,"1998, 2002",France,FRA,2,1
P-04633,Salem,Al-Hajri,2022,Qatar,QAT,1,1
P-04634,David,Wotherspoon,2022,Canada,CAN,1,1
P-04635,William,Kvist,"2010, 2018",Denmark,DNK,2,1
P-04636,Jung-yoon,Noh,"1994, 1998",South Korea,KOR,2,1
P-04637,José Francisco,Porras,2006,Costa Rica,CRI,1,1
P-04639,Paul,Henry,1938,Belgium,BEL,1,1
P-04640,Abdulrahman,Al-Aboud,2022,Saudi Arabia,SAU,1,1
P-04641,Bodo,Illgner,"1990, 1994","West Germany,Germany",DEU,2,1
P-04642,João,Ricardo,2006,Angola,AGO,1,1
P-04643,Stere,Adamache,1970,Romania,ROU,1,1
P-04644,Emlyn,Hughes,1970,England,ENG,1,1
P-04645,Juan,Simón,1990,Argentina,ARG,1,1
P-04646,Thomson,Allan,1974,Scotland,SCO,1,1
P-04647,Muayad,Al-Haddad,1982,Kuwait,KWT,1,1
P-04648,Marvin,Andrews,2006,Trinidad and Tobago,TTO,1,1
P-04649,not applicable,Joel,1970,Brazil,BRA,1,1
P-04650,Flavius,Domide,1970,Romania,ROU,1,1
P-04651,Jorge,Olguín,"1978, 1982",Argentina,ARG,2,1
P-04652,Sang-hun,Lee,1998,South Korea,KOR,1,1
P-04653,Silvio,Marzolini,"1962, 1966",Argentina,ARG,2,1
P-04654,Sigurd,Rushfeldt,1994,Norway,NOR,1,1
P-04655,Antonio,Guzmán,1978,Spain,ESP,1,1
P-04656,Willy,Kernen,"1950, 1954, 1962",Switzerland,CHE,3,1
P-04657,Jaime,González,1962,Colombia,COL,1,1
P-04658,Vahid,Talebloo,2006,Iran,IRN,1,1
P-04660,Brandon,Aguilera,2022,Costa Rica,CRI,1,1
P-04661,Jan,Berger,1982,Czechoslovakia,CSK,1,1
P-04663,José Luis,Rodríguez,2022,Uruguay,URY,1,1
P-04665,Francisco,Antúnez,1950,Spain,ESP,1,1
P-04666,Ibrahima,Konaté,2022,France,FRA,1,1
P-04667,not applicable,Müller,"1986, 1990, 1994",Brazil,BRA,3,1
P-04668,Abdelkader,Horr,1982,Algeria,DZA,1,1
P-04670,Harry,Lubse,1978,Netherlands,NLD,1,1
P-04671,José Leandro,Andrade,1930,Uruguay,URY,1,1
P-04672,Ali,Beratlıgil,1954,Turkey,TUR,1,1
P-04673,Lauro,Amadò,1938,Switzerland,CHE,1,1
P-04674,not applicable,Maurinho,1954,Brazil,BRA,1,1
P-04675,Noa,Lang,2022,Netherlands,NLD,1,1
P-04676,Malek,Mouath,2006,Saudi Arabia,SAU,1,1
P-04677,George,Owu,2006,Ghana,GHA,1,1
P-04678,Tommy,Smith,2010,New Zealand,NZL,1,1
P-04679,Toni,Polster,"1990, 1998",Austria,AUT,2,1
P-04680,Geoff,Hurst,"1966, 1970",England,ENG,2,1
P-04681,Carlos,Rivas,1982,Chile,CHL,1,1
P-04682,Jackie,Scott,1958,Northern Ireland,NIR,1,1
P-04683,Miguel Ángel,Ponce,2014,Mexico,MEX,1,1
P-04685,Alan,McDonald,1986,Northern Ireland,NIR,1,1
P-04686,Jacques,Simon,1966,France,FRA,1,1
P-04687,Miguel,Flores,1950,Chile,CHL,1,1
P-04688,Paul,Ince,1998,England,ENG,1,1
P-04689,Johan,Walem,2002,Belgium,BEL,1,1
P-04690,not applicable,Vampeta,2002,Brazil,BRA,1,1
P-04691,Andreas,Andersson,2002,Sweden,SWE,1,1
P-04692,Danny,Shmulevich-Rom,1970,Israel,ISR,1,1
P-04693,Walter,Schachner,"1978, 1982",Austria,AUT,2,1
P-04696,Coşkun,Taş,1954,Turkey,TUR,1,1
P-04697,German,Apukhtin,1958,Soviet Union,SUN,1,1
P-04698,not applicable,Voro,1994,Spain,ESP,1,1
P-04699,Héctor,Castro,1930,Uruguay,URY,1,1
P-04700,Mircea,David,1938,Romania,ROU,1,1
P-04701,Stan,Mortensen,1950,England,ENG,1,1
P-04702,not applicable,Germano,1966,Portugal,PRT,1,1
P-04703,Luis,Castro,1954,Uruguay,URY,1,1
P-04704,not applicable,Caju,"1970, 1974",Brazil,BRA,2,1
P-04705,Daniel,Amokachi,"1994, 1998",Nigeria,NGA,2,1
P-04706,Ilie,Subăşeanu,1930,Romania,ROU,1,1
P-04708,Steven,Berghuis,2022,Netherlands,NLD,1,1
P-04709,Gerhard,Hanappi,"1954, 1958",Austria,AUT,2,1
P-04710,Jan,Bednarek,"2018, 2022",Poland,POL,2,1
P-04712,Ian,Stewart,1986,Northern Ireland,NIR,1,1
P-04713,Sigge,Parling,1958,Sweden,SWE,1,1
P-04714,Heung-min,Son,"2014, 2018, 2022",South Korea,KOR,3,1
P-04715,John,van Loen,1990,Netherlands,NLD,1,1
P-04716,Lionel,Charbonnier,1998,France,FRA,1,1
P-04717,Antony,de Ávila,"1994, 1998",Colombia,COL,2,1
P-04718,not applicable,Josimar,1986,Brazil,BRA,1,1
P-04719,Adrián,Chávez,1994,Mexico,MEX,1,1
P-04720,Sirous,Dinmohammadi,1998,Iran,IRN,1,1
P-04722,not applicable,Édson,1986,Brazil,BRA,1,1
P-04723,Guillermo,Díaz,1950,Chile,CHL,1,1
P-04724,Luis,Gómez,2002,Ecuador,ECU,1,1
P-04725,Silviu,Lung,1990,Romania,ROU,1,1
P-04726,not applicable,Áttila,1934,Brazil,BRA,1,1
P-04727,Frederik,Schram,2018,Iceland,ISL,1,1
P-04728,Oleksiy,Byelik,2006,Ukraine,UKR,1,1
P-04729,Trifon,Ivanov,"1994, 1998",Bulgaria,BGR,2,1
P-04730,Branislav,Hrnjiček,1930,Yugoslavia,YUG,1,1
P-04731,Josef,Hügi,1954,Switzerland,CHE,1,1
P-04732,Hans,Taihuttu,1938,Dutch East Indies,IDN,1,1
P-04735,Quique,Sánchez Flores,1990,Spain,ESP,1,1
P-04736,Tomasz,Kuszczak,2006,Poland,POL,1,1
P-04737,Marcelo,Salas,1998,Chile,CHL,1,1
P-04739,Ardico,Magnini,1954,Italy,ITA,1,1
P-04740,Atiba,Hutchinson,2022,Canada,CAN,1,1
P-04741,Antonio,Puchades,1950,Spain,ESP,1,1
P-04742,Carlos,Alberto,1970,Brazil,BRA,1,1
P-04743,Károly,Sándor,"1958, 1962",Hungary,HUN,2,1
P-04744,Paul,Mebus,1954,West Germany,DEU,1,1
P-04745,Emile,Heskey,"2002, 2010",England,ENG,2,1
P-04746,Peter,Platzer,1934,Austria,AUT,1,1
P-04747,Pedro,Benítez,1930,Paraguay,PRY,1,1
P-04748,Israel,Castro,2010,Mexico,MEX,1,1
P-04749,Giorgio,Puia,1970,Italy,ITA,1,1
P-04750,Thomas,Gravesen,2002,Denmark,DNK,1,1
P-04751,Joseph,Kamga,1982,Cameroon,CMR,1,1
P-04752,Paweł,Sibik,2002,Poland,POL,1,1
P-04753,Earnie,Stewart,"1994, 1998, 2002",United States,USA,3,1
P-04755,not applicable,Luizão,2002,Brazil,BRA,1,1
P-04756,Maksim,Kanunnikov,2014,Russia,RUS,1,1
P-04757,Xavier,Arreaga,2022,Ecuador,ECU,1,1
P-04758,not applicable,Kali,2006,Angola,AGO,1,1
P-04759,not applicable,Aldair,"1990, 1994, 1998",Brazil,BRA,3,1
P-04760,not applicable,Fede,1934,Spain,ESP,1,1
P-04761,Asparuh,Nikodimov,"1970, 1974",Bulgaria,BGR,2,1
P-04762,Sergio,Ahumada,1974,Chile,CHL,1,1
P-04763,Jurica,Vranješ,"2002, 2006",Croatia,HRV,2,1
P-04764,Omar,Daf,2002,Senegal,SEN,1,1
P-04765,Célestin,Delmer,"1930, 1934",France,FRA,2,1
P-04766,Miguel,Ángel,"1978, 1982",Spain,ESP,2,1
P-04767,Alfredo,Hernández,"1958, 1962",Mexico,MEX,2,1
P-04768,Bart,McGhee,1930,United States,USA,1,1
P-04769,Peter,Artner,1990,Austria,AUT,1,1
P-04772,Mohamed,Al-Bishi,2006,Saudi Arabia,SAU,1,1
P-04773,Gyula,Lázár,"1934, 1938",Hungary,HUN,2,1
P-04774,Paweł,Janas,1982,Poland,POL,1,1
P-04775,Woon-jae,Lee,"1994, 2002, 2006, 2010",South Korea,KOR,4,1
P-04776,Rashid,Sumaila,2014,Ghana,GHA,1,1
P-04777,Alexandru,Neagu,1970,Romania,ROU,1,1
P-04778,Per,Krøldrup,2010,Denmark,DNK,1,1
P-04779,Aleksandr,Zavarov,1986,Soviet Union,SUN,1,1
P-04780,Arjen,Robben,"2006, 2010, 2014",Netherlands,NLD,3,1
P-04781,Danny,Blind,"1990, 1994",Netherlands,NLD,2,1
P-04782,Claudio,Bravo,"2010, 2014",Chile,CHL,2,1
P-04783,Vicente,Asensi,1950,Spain,ESP,1,1
P-04784,Sammy,Ndjock,2014,Cameroon,CMR,1,1
P-04785,Francisco,Sosa,1950,Paraguay,PRY,1,1
P-04786,Ognjen,Vranješ,2014,Bosnia and Herzegovina,BIH,1,1
P-04787,Ramaz,Shengelia,1982,Soviet Union,SUN,1,1
P-04788,László,Sternberg,1934,Hungary,HUN,1,1
P-04789,Horacio López,Salgado,1970,Mexico,MEX,1,1
P-04790,Joël,Veltman,2014,Netherlands,NLD,1,1
P-04791,Yong-dae,Kim,2006,South Korea,KOR,1,1
P-04792,Raimundo,Orsi,1934,Italy,ITA,1,1
P-04793,José,Urruzmendi,1966,Uruguay,URY,1,1
P-04794,François,Remetter,"1954, 1958",France,FRA,2,1
P-04796,Henri,Camara,2002,Senegal,SEN,1,1
P-04797,Alessandro,Nesta,"1998, 2002, 2006",Italy,ITA,3,1
P-04798,Marinho,Chagas,1974,Brazil,BRA,1,1
P-04799,Felipe,Gutiérrez,2014,Chile,CHL,1,1
