player_id,given_name,family_name,count_tournaments,list_tournaments,team_name,team_code,team_count
P-01676,Rafael,Alkorta,3,"1990, 1994, 1998",Spain,ESP,1
P-01676,Rafael,Alkorta,3,"1990, 1994, 1998",Spain,ESP,1
P-00125,Javad,Allahverdi,1,1978,Iran,IRN,1
P-04646,Thomson,Allan,1,1974,Scotland,SCO,1
P-09156,Karim,Allawi,1,1986,Iraq,IRQ,1
P-08414,Khalil,Allawi,1,1986,Iraq,IRQ,1
P-05913,Marcus,Allbäck,2,"2002, 2006",Sweden,SWE,1
P-05913,Marcus,Allbäck,2,"2002, 2006",Sweden,SWE,1
P-09946,Ivor,Allchurch,1,1958,Wales,WAL,1
P-08432,Len,Allchurch,1,1958,Wales,WAL,1
P-06155,Luigi,Allemandi,1,1934,Italy,ITA,1
P-09294,Anton,Allemann,1,1962,Switzerland,CHE,1
P-02161,Willy,Allemann,1,1966,Switzerland,CHE,1
P-04875,Joe,Allen,1,2022,Wales,WAL,1
P-00195,Karl,Allgöwer,1,1986,West Germany,DEU,1
P-03989,Dele,Alli,1,2018,England,ENG,1
P-00351,Klaus,Allofs,1,1986,West Germany,DEU,1
P-03811,Thomas,Allofs,1,1982,West Germany,DEU,1
P-00932,Thiago,Almada,1,2022,Argentina,ARG,1
P-07844,André,Almeida,1,2014,Portugal,PRT,1
P-03301,Hugo,Almeida,2,"2010, 2014",Portugal,PRT,1
P-03301,Hugo,Almeida,2,"2010, 2014",Portugal,PRT,1
P-04100,not applicable,Almeida,1,1934,Brazil,BRA,1
P-02032,Matías,Almeyda,2,"1998, 2002",Argentina,ARG,1
P-02032,Matías,Almeyda,2,"1998, 2002",Argentina,ARG,1
P-02163,Erik,Almgren,1,1938,Sweden,SWE,1
P-08578,Sergio,Almirón,1,1986,Argentina,ARG,1
P-01986,Bobby,Almond,1,1982,New Zealand,NZL,1
P-05692,Nicolas,Alnoudji,1,2002,Cameroon,CMR,1
P-00232,John,Aloisi,1,2006,Australia,AUS,1
P-06266,Faustino,Alonso,1,1986,Paraguay,PRY,1
P-00132,Gabriel,Alonso,1,1950,Spain,ESP,1
P-07746,Norberto,Alonso,1,1978,Argentina,ARG,1
P-04829,Periko,Alonso,1,1982,Spain,ESP,1
P-05449,Xabi,Alonso,3,"2006, 2010, 2014",Spain,ESP,1
P-05449,Xabi,Alonso,3,"2006, 2010, 2014",Spain,ESP,1
P-05449,Xabi,Alonso,3,"2006, 2010, 2014",Spain,ESP,1
P-01059,Juan,Alonzo,1,1938,Cuba,CUB,1
P-06431,Adrian,Alston,1,1974,Australia,AUS,1
P-01512,José,Altafini,2,"1958, 1962",Brazil,BRA,2
P-01512,José,Altafini,2,"1958, 1962",Italy,ITA,2
P-07069,not applicable,Altair,2,"1962, 1966",Brazil,BRA,1
P-07069,not applicable,Altair,2,"1962, 1966",Brazil,BRA,1
P-06245,Jozy,Altidore,2,"2010, 2014",United States,USA,1
P-06245,Jozy,Altidore,2,"2010, 2014",United States,USA,1
P-04832,Alessandro,Altobelli,2,"1982, 1986",Italy,ITA,1
P-04832,Alessandro,Altobelli,2,"1982, 1986",Italy,ITA,1
P-09396,Esteban,Alvarado,1,2022,Costa Rica,CRI,1
P-09194,Roberto,Alvarado,1,2022,Mexico,MEX,1
P-02197,Guido,Alvarenga,1,2002,Paraguay,PRY,1
P-07312,Édgar,Álvarez,1,2010,Honduras,HND,1
P-06622,Edson,Álvarez,2,"2018, 2022",Mexico,MEX,1
P-06622,Edson,Álvarez,2,"2018, 2022",Mexico,MEX,1
P-08187,Eliseo,Álvarez,2,"1962, 1966",Uruguay,URY,1
P-08187,Eliseo,Álvarez,2,"1962, 1966",Uruguay,URY,1
P-02769,Emilio,Álvarez,2,"1962, 1966",Uruguay,URY,1
P-02769,Emilio,Álvarez,2,"1962, 1966",Uruguay,URY,1
P-05731,Julián,Álvarez,1,2022,Argentina,ARG,1
P-04478,Kevin,Álvarez,1,2022,Mexico,MEX,1
P-07020,Leonel,Álvarez,2,"1990, 1994",Colombia,COL,1
P-07020,Leonel,Álvarez,2,"1990, 1994",Colombia,COL,1
P-00939,Ricky,Álvarez,1,2014,Argentina,ARG,1
P-03956,Éder,Álvarez Balanta,1,2014,Colombia,COL,1
P-05135,Manuel,Álvarez Jiménez,1,1950,Chile,CHL,1
P-03119,not applicable,Álvaro,1,1986,Portugal,PRT,1
P-05143,John,Alvbåge,1,2006,Sweden,SWE,1
P-05729,Bruno,Alves,3,"2010, 2014, 2018",Portugal,PRT,1
P-05729,Bruno,Alves,3,"2010, 2014, 2018",Portugal,PRT,1
P-05729,Bruno,Alves,3,"2010, 2014, 2018",Portugal,PRT,1
P-08637,Dani,Alves,3,"2010, 2014, 2022",Brazil,BRA,1
P-08637,Dani,Alves,3,"2010, 2014, 2022",Brazil,BRA,1
P-08637,Dani,Alves,3,"2010, 2014, 2022",Brazil,BRA,1
P-01434,Fernando,Álvez,2,"1986, 1990",Uruguay,URY,1
P-01434,Fernando,Álvez,2,"1986, 1990",Uruguay,URY,1
P-03220,Antonio,Alzamendi,2,"1986, 1990",Uruguay,URY,1
P-03220,Antonio,Alzamendi,2,"1986, 1990",Uruguay,URY,1
P-05548,Aníbal,Alzate,1,1962,Colombia,COL,1
P-07257,Amedeo,Amadei,1,1950,Italy,ITA,1
P-04673,Lauro,Amadò,1,1938,Switzerland,CHE,1
P-05699,Rafael,Amador,1,1986,Mexico,MEX,1
P-04076,Selim,Amallah,1,2022,Morocco,MAR,1
P-00631,Azzedine,Amanallah,1,1986,Morocco,MAR,1
P-05249,not applicable,Amancio,1,1966,Spain,ESP,1
P-08127,Mourad,Amara,2,"1982, 1986",Algeria,DZA,1
P-08127,Mourad,Amara,2,"1982, 1986",Algeria,DZA,1
P-00433,not applicable,Amaral,1,1978,Brazil,BRA,1
P-07480,not applicable,Amarildo,1,1962,Brazil,BRA,1
P-08520,Florencio,Amarilla,1,1958,Paraguay,PRY,1
P-00028,Daniel,Amartey,1,2022,Ghana,GHA,1
P-05522,Ignacio,Ambríz,1,1994,Mexico,MEX,1
P-08866,Javier,Ambrois,1,1954,Uruguay,URY,1
P-02966,Efe,Ambrose,1,2014,Nigeria,NGA,1
P-04180,Paúl,Ambrosi,1,2006,Ecuador,ECU,1
P-01094,Mohammed,Ameen,1,2006,Saudi Arabia,SAU,1
P-08072,Marco,Amelia,1,2006,Italy,ITA,1
P-04409,Shola,Ameobi,1,2014,Nigeria,NGA,1
P-06057,Martin,Amerhauser,1,1998,Austria,AUT,1
P-09750,not applicable,Américo,1,1966,Portugal,PRT,1
P-08543,Efraín,Amézcua,1,1930,Mexico,MEX,1
P-04839,Vahid,Amiri,2,"2018, 2022",Iran,IRN,1
P-04839,Vahid,Amiri,2,"2018, 2022",Iran,IRN,1
P-06344,Matthew,Amoah,2,"2006, 2010",Ghana,GHA,1
P-06344,Matthew,Amoah,2,"2006, 2010",Ghana,GHA,1
P-04705,Daniel,Amokachi,2,"1994, 1998",Nigeria,NGA,1
P-04705,Daniel,Amokachi,2,"1994, 1998",Nigeria,NGA,1
P-06959,Guillermo,Amor,1,1998,Spain,ESP,1
P-00545,Rúben,Amorim,2,"2010, 2014",Portugal,PRT,1
P-00545,Rúben,Amorim,2,"2010, 2014",Portugal,PRT,1
P-06010,Manuel,Amoros,2,"1982, 1986",France,FRA,1
P-06010,Manuel,Amoros,2,"1982, 1986",France,FRA,1
P-02763,Ethan,Ampadu,1,2022,Wales,WAL,1
P-08152,Nordin,Amrabat,1,2018,Morocco,MAR,1
P-09911,Sofyan,Amrabat,2,"2018, 2022",Morocco,MAR,1
P-09911,Sofyan,Amrabat,2,"2018, 2022",Morocco,MAR,1
P-02272,Tom,Amrhein,1,1934,United States,USA,1
P-01742,Roald,Amundsen,1,1938,Norway,NOR,1
P-01305,Emmanuel,Amunike,1,1994,Nigeria,NGA,1
P-03348,Gharib,Amzine,1,1998,Morocco,MAR,1
P-07557,Chol-hyok,An,1,2010,North Korea,PRK,1
P-09818,Ik-soo,An,1,1994,South Korea,KOR,1
P-02415,Qi,An,1,2002,China,CHN,1
P-00291,Se-bok,An,1,1966,North Korea,PRK,1
P-05378,Yong-hak,An,1,2010,North Korea,PRK,1
P-07747,Pietro,Anastasi,1,1974,Italy,ITA,1
P-08993,Carlo,Ancelotti,2,"1986, 1990",Italy,ITA,1
P-08993,Carlo,Ancelotti,2,"1986, 1990",Italy,ITA,1
P-07151,Atilio,Ancheta,1,1970,Uruguay,URY,1
P-00553,William,Andem,1,1998,Cameroon,CMR,1
P-08218,Wim,Anderiesen,2,"1934, 1938",Netherlands,NLD,1
P-08218,Wim,Anderiesen,2,"1934, 1938",Netherlands,NLD,1
P-03215,Henrik,Andersen,1,1986,Denmark,DNK,1
P-05344,Joachim,Andersen,1,2022,Denmark,DNK,1
P-05327,Oddmund,Andersen,1,1938,Norway,NOR,1
P-07485,Stephan,Andersen,1,2010,Denmark,DNK,1
P-06651,John,Anderson,1,1954,Scotland,SCO,1
P-03587,Stan,Anderson,1,1962,England,ENG,1
P-03706,Viv,Anderson,2,"1982, 1986",England,ENG,1
P-03706,Viv,Anderson,2,"1982, 1986",England,ENG,1
P-00503,Åke,Andersson,1,1938,Sweden,SWE,1
P-04691,Andreas,Andersson,1,2002,Sweden,SWE,1
P-05195,Björn,Andersson,1,1974,Sweden,SWE,1
P-06779,Daniel,Andersson,2,"2002, 2006",Sweden,SWE,1
P-06779,Daniel,Andersson,2,"2002, 2006",Sweden,SWE,1
P-02489,Ernst,Andersson,1,1934,Sweden,SWE,1
P-01669,Harry,Andersson,1,1938,Sweden,SWE,1
P-08185,Kennet,Andersson,1,1994,Sweden,SWE,1
P-02889,Magnus,Andersson,1,1978,Sweden,SWE,1
P-02086,Otto,Andersson,1,1934,Sweden,SWE,1
P-04544,Patrik,Andersson,2,"1994, 2002",Sweden,SWE,1
P-04544,Patrik,Andersson,2,"1994, 2002",Sweden,SWE,1
P-00303,Roland,Andersson,1,1978,Sweden,SWE,1
P-08643,Roy,Andersson,1,1978,Sweden,SWE,1
P-08064,Sune,Andersson,1,1950,Sweden,SWE,1
P-05943,Sven,Andersson,1,1934,Sweden,SWE,1
P-02054,Sven,Andersson,1,1990,Sweden,SWE,1
P-05822,Darren,Anderton,1,1998,England,ENG,1
P-06132,Numa,Andoire,1,1930,France,FRA,1
P-05276,Ioan,Andone,1,1990,Romania,ROU,1
P-05447,Ivaylo,Andonov,1,1994,Bulgaria,BGR,1
P-07184,Jorge,Andrade,1,2002,Portugal,PRT,1
P-04671,José Leandro,Andrade,1,1930,Uruguay,URY,1
P-02563,António,André,1,1986,Portugal,PRT,1
P-04424,Fritz,André,1,1974,Haiti,HTI,1
P-01062,Gunnar,Andreassen,1,1938,Norway,NOR,1
P-05226,Michele,Andreolo,1,1938,Italy,ITA,1
P-08177,Hjalmar,Andresen,1,1938,Norway,NOR,1
P-04648,Marvin,Andrews,1,2006,Trinidad and Tobago,TTO,1
P-00432,Sergey,Andreyev,1,1982,Soviet Union,SUN,1
P-07262,Genar,Andrinúa,1,1990,Spain,ESP,1
P-02279,József,Andrusch,1,1986,Hungary,HUN,1
P-03505,Mariano,Andújar,2,"2010, 2014",Argentina,ARG,1
P-03505,Mariano,Andújar,2,"2010, 2014",Argentina,ARG,1
P-07162,Nicolas,Anelka,1,2010,France,FRA,1
P-04766,Miguel,Ángel,2,"1978, 1982",Spain,ESP,1
P-04766,Miguel,Ángel,2,"1978, 1982",Spain,ESP,1
P-08462,Didier,Angibeaud,1,1998,Cameroon,CMR,1
P-05010,Benjamin,Angoua,1,2010,Ivory Coast,CIV,1
P-09674,Andrija,Anković,1,1962,Yugoslavia,YUG,1
P-00927,Anthony,Annan,1,2010,Ghana,GHA,1
P-05862,Robert,Annis,1,1950,United States,USA,1
P-06151,Carlo,Annovazzi,1,1950,Italy,ITA,1
P-03200,Léopold,Anoul,1,1954,Belgium,BEL,1
P-02345,Cristian,Ansaldi,1,2018,Argentina,ARG,1
P-06169,Karim,Ansarifard,3,"2014, 2018, 2022",Iran,IRN,1
P-06169,Karim,Ansarifard,3,"2014, 2018, 2022",Iran,IRN,1
P-06169,Karim,Ansarifard,3,"2014, 2018, 2022",Iran,IRN,1
P-09960,Peregrino,Anselmo,1,1930,Uruguay,URY,1
P-02067,Charles,Antenen,3,"1950, 1954, 1962",Switzerland,CHE,1
P-02067,Charles,Antenen,3,"1950, 1954, 1962",Switzerland,CHE,1
P-02067,Charles,Antenen,3,"1950, 1954, 1962",Switzerland,CHE,1
P-04057,Giancarlo,Antognoni,2,"1978, 1982",Italy,ITA,1
P-04057,Giancarlo,Antognoni,2,"1978, 1982",Italy,ITA,1
P-04354,Eddy,Antoine,1,1974,Haiti,HTI,1
P-01636,Tomas,Antonelius,1,2002,Sweden,SWE,1
P-08555,José,António,1,1986,Portugal,PRT,1
P-07939,Marco,Antônio,2,"1970, 1974",Brazil,BRA,1
P-07939,Marco,Antônio,2,"1970, 1974",Brazil,BRA,1
P-00730,not applicable,Antony,1,2022,Brazil,BRA,1
P-05368,Uriel,Antuna,1,2022,Mexico,MEX,1
P-04665,Francisco,Antúnez,1,1950,Spain,ESP,1
P-04530,Fuad,Anwar,2,"1994, 1998",Saudi Arabia,SAU,1
P-04530,Fuad,Anwar,2,"1994, 1998",Saudi Arabia,SAU,1
P-04308,Sutan,Anwar,1,1938,Dutch East Indies,IDN,1
P-08824,Roberto,Anzolin,1,1966,Italy,ITA,1
P-00009,Dennis,Aogo,1,2010,Germany,DEU,1
P-01413,Ibrahim,Aoudou,1,1982,Cameroon,CMR,1
P-03094,Toshihiro,Aoyama,1,2014,Japan,JPN,1
P-05144,Alberto,Aparicio,1,1950,Bolivia,BOL,1
P-06517,Ernesto,Aparicio,1,1970,El Salvador,SLV,1
P-03569,Luigi,Apolloni,1,1994,Italy,ITA,1
P-01891,Carlos,Aponte,1,1962,Colombia,COL,1
P-05482,Stratos,Apostolakis,1,1994,Greece,GRC,1
P-05197,Vidin,Apostolov,1,1966,Bulgaria,BGR,1
P-09890,Stephen,Appiah,2,"2006, 2010",Ghana,GHA,1
P-09890,Stephen,Appiah,2,"2006, 2010",Ghana,GHA,1
P-04697,German,Apukhtin,1,1958,Soviet Union,SUN,1
P-02746,Alberto,Aquilani,1,2014,Italy,ITA,1
P-02695,Javier,Aquino,2,"2014, 2018",Mexico,MEX,1
P-02695,Javier,Aquino,2,"2014, 2018",Mexico,MEX,1
P-01163,Pedro,Aquino,1,2018,Peru,PER,1
P-03692,Silvio,Aquino,1,1982,El Salvador,SLV,1
P-09662,Nikolay,Arabov,1,1986,Bulgaria,BGR,1
P-09817,not applicable,Araken,1,1930,Brazil,BRA,1
P-03431,Charles,Aránguiz,1,2014,Chile,CHL,1
P-04964,Agustín,Aranzábal,1,1998,Spain,ESP,1
P-02985,Duberty,Aráoz,1,1950,Bolivia,BOL,1
P-02174,José,Araquistáin,1,1962,Spain,ESP,1
P-03863,Miguel,Araujo,1,2018,Peru,PER,1
P-06708,Néstor,Araujo,1,2022,Mexico,MEX,1
P-05191,Ronald,Araújo,1,2022,Uruguay,URY,1
P-03172,Pedro,Araya,1,1966,Chile,CHL,1
P-07073,Álvaro,Arbeloa,1,2010,Spain,ESP,1
P-03936,Robert,Arboleda,1,2022,Ecuador,ECU,1
P-08634,Pietro,Arcari,1,1934,Italy,ITA,1
P-01896,Francisco,Arce,2,"1998, 2002",Paraguay,PRY,1
P-01896,Francisco,Arce,2,"1998, 2002",Paraguay,PRY,1
P-06112,Steve,Archibald,2,"1982, 1986",Scotland,SCO,1
P-06112,Steve,Archibald,2,"1982, 1986",Scotland,SCO,1
P-04532,Luis,Arconada,2,"1978, 1982",Spain,ESP,1
P-04532,Luis,Arconada,2,"1978, 1982",Spain,ESP,1
P-02797,Osvaldo,Ardiles,2,"1978, 1982",Argentina,ARG,1
P-02797,Osvaldo,Ardiles,2,"1978, 1982",Argentina,ARG,1
P-00532,Guillermo,Arellano,1,1930,Chile,CHL,1
P-04148,Jesús,Arellano,3,"1998, 2002, 2006",Mexico,MEX,1
P-04148,Jesús,Arellano,3,"1998, 2002, 2006",Mexico,MEX,1
P-04148,Jesús,Arellano,3,"1998, 2002, 2006",Mexico,MEX,1
P-00901,Raúl,Arellano,1,1954,Mexico,MEX,1
P-06429,Andre,Arendse,1,2002,South Africa,ZAF,1
P-05753,Alphonse,Areola,2,"2018, 2022",France,FRA,1
P-05753,Alphonse,Areola,2,"2018, 2022",France,FRA,1
P-04599,Edelmiro,Arévalo,1,1958,Paraguay,PRY,1
P-01132,Egidio,Arévalo Ríos,2,"2010, 2014",Uruguay,URY,1
P-01132,Egidio,Arévalo Ríos,2,"2010, 2014",Uruguay,URY,1
P-02804,not applicable,Argemiro,1,1938,Brazil,BRA,1
P-00424,Juan,Argote,1,1930,Bolivia,BOL,1
P-06201,Antonio,Arias,1,1974,Chile,CHL,1
P-09462,Jairo,Arias,1,1962,Colombia,COL,1
P-02867,Joaquín,Arias,1,1938,Cuba,CUB,1
P-09536,Santiago,Arias,2,"2014, 2018",Colombia,COL,1
P-09536,Santiago,Arias,2,"2014, 2018",Colombia,COL,1
P-06919,not applicable,Ariel,1,1934,Brazil,BRA,1
P-01632,Víctor,Aristizábal,2,"1994, 1998",Colombia,COL,1
P-01632,Víctor,Aristizábal,2,"1994, 1998",Colombia,COL,1
P-03402,Oscar,Arizaga,1,1982,Peru,PER,1
P-01640,not applicable,Armandinho,1,1934,Brazil,BRA,1
P-00773,Franco,Armani,2,"2018, 2022",Argentina,ARG,1
P-00773,Franco,Armani,2,"2018, 2022",Argentina,ARG,1
P-09460,Kurt,Armbruster,1,1966,Switzerland,CHE,1
P-08315,Pablo,Armero,1,2014,Colombia,COL,1
P-06022,Jimmy,Armfield,2,"1962, 1966",England,ENG,1
P-06022,Jimmy,Armfield,2,"1962, 1966",England,ENG,1
P-03285,Desmond,Armstrong,1,1990,United States,USA,1
P-01255,Gerry,Armstrong,2,"1982, 1986",Northern Ireland,NIR,1
P-01255,Gerry,Armstrong,2,"1982, 1986",Northern Ireland,NIR,1
P-09572,Ken,Armstrong,1,1954,England,ENG,1
P-07860,Kári,Árnason,1,2018,Iceland,ISL,1
P-06118,Frank,Arnesen,1,1986,Denmark,DNK,1
P-06292,Mauricio,Aros,1,1998,Chile,CHL,1
P-05034,Vicente,Arraya,1,1950,Bolivia,BOL,1
P-04757,Xavier,Arreaga,1,2022,Ecuador,ECU,1
P-06308,Juan,Arricio,1,1950,Bolivia,BOL,1
P-00073,Kepa,Arrizabalaga,1,2018,Spain,ESP,1
P-09837,Abdiel,Arroyo,1,2018,Panama,PAN,1
P-02740,Michael,Arroyo,1,2014,Ecuador,ECU,1
P-05412,Milorad,Arsenijević,1,1930,Yugoslavia,YUG,1
P-02522,Gerardo,Arteaga,1,2022,Mexico,MEX,1
P-01496,Marcel,Artelesa,1,1966,France,FRA,1
P-06303,Luis,Artime,1,1966,Argentina,ARG,1
P-04769,Peter,Artner,1,1990,Austria,AUT,1
P-05365,Daniel,Arzani,1,2018,Australia,AUS,1
P-07673,Julio César,Arzú,1,1982,Honduras,HND,1
P-00607,Gerald,Asamoah,2,"2002, 2006",Germany,DEU,1
P-00607,Gerald,Asamoah,2,"2002, 2006",Germany,DEU,1
P-04254,Kwadwo,Asamoah,2,"2010, 2014",Ghana,GHA,1
P-04254,Kwadwo,Asamoah,2,"2010, 2014",Ghana,GHA,1
P-03605,Takuma,Asano,1,2022,Japan,JPN,1
P-08366,Aljoša,Asanović,1,1998,Croatia,HRV,1
P-02708,Kakhi,Asatiani,1,1970,Soviet Union,SUN,1
P-01947,Nicolás,Asencio,1,2002,Ecuador,ECU,1
P-06158,Juan Manuel,Asensi,1,1978,Spain,ESP,1
P-04783,Vicente,Asensi,1,1950,Spain,ESP,1
P-09615,Marco,Asensio,2,"2018, 2022",Spain,ESP,1
P-09615,Marco,Asensio,2,"2018, 2022",Spain,ESP,1
P-00409,Ayman,Ashraf,1,2018,Egypt,EGY,1
P-09518,Haitham,Asiri,1,2022,Saudi Arabia,SAU,1
P-01347,Emre,Aşık,1,2002,Turkey,TUR,1
P-07904,Sanny,Åslund,1,1978,Sweden,SWE,1
P-02376,Georgi,Asparuhov,3,"1962, 1966, 1970",Bulgaria,BGR,1
P-02376,Georgi,Asparuhov,3,"1962, 1966, 1970",Bulgaria,BGR,1
P-02376,Georgi,Asparuhov,3,"1962, 1966, 1970",Bulgaria,BGR,1
P-01514,Iago,Aspas,1,2018,Spain,ESP,1
P-06015,Faustino,Asprilla,2,"1994, 1998",Colombia,COL,1
P-06015,Faustino,Asprilla,2,"1994, 1998",Colombia,COL,1
P-04930,Salah,Assad,2,"1982, 1986",Algeria,DZA,1
P-04930,Salah,Assad,2,"1982, 1986",Algeria,DZA,1
P-06952,Ali,Assadalla,1,2022,Qatar,QAT,1
P-01246,Ludovic,Assemoassa,1,2006,Togo,TGO,1
P-05993,Muhannad,Assiri,1,2018,Saudi Arabia,SAU,1
P-00733,Benoît,Assou-Ekotto,2,"2010, 2014",Cameroon,CMR,1
P-00733,Benoît,Assou-Ekotto,2,"2010, 2014",Cameroon,CMR,1
P-01999,Eduardo,Astengo,1,1930,Peru,PER,1
P-04027,Jeff,Astle,1,1970,England,ENG,1
P-04322,Alfred,Aston,2,"1934, 1938",France,FRA,1
P-04322,Alfred,Aston,2,"1934, 1938",France,FRA,1
P-00698,John,Aston,1,1950,England,ENG,1
P-04855,Manuel,Astorga,1,1962,Chile,CHL,1
P-04299,Leonardo,Astrada,1,1998,Argentina,ARG,1
P-02465,Ramón,Astudillo,1,1934,Argentina,ARG,1
P-04108,Aleksandar,Atanacković,1,1950,Yugoslavia,YUG,1
P-02092,Lawrence,Ati-Zigi,1,2022,Ghana,GHA,1
P-03241,Nathaniel,Atkinson,1,2022,Australia,AUS,1
P-05370,Elias,Atmatsidis,1,1994,Greece,GRC,1
P-07322,Franck,Atsou,1,2006,Togo,TGO,1
P-00527,Christian,Atsu,1,2014,Ghana,GHA,1
P-04726,not applicable,Áttila,1,1934,Brazil,BRA,1
P-02564,Yahia,Attiyat Allah,1,2022,Morocco,MAR,1
P-07885,Marcel,Aubour,1,1966,France,FRA,1
P-08719,Klaus,Augenthaler,2,"1986, 1990",West Germany,DEU,1
P-08719,Klaus,Augenthaler,2,"1986, 1990",West Germany,DEU,1
P-04290,Arsène,Auguste,1,1974,Haiti,HTI,1
P-08613,Brendan,Augustine,1,1998,South Africa,ZAF,1
P-06156,Ludwig,Augustinsson,1,2018,Sweden,SWE,1
P-03600,José,Augusto,1,1966,Portugal,PRT,1
P-03407,not applicable,Augusto,1,1950,Brazil,BRA,1
P-07298,Renato,Augusto,1,2018,Brazil,BRA,1
P-09713,Jörgen,Augustsson,1,1974,Sweden,SWE,1
P-06140,Andy,Auld,1,1930,United States,USA,1
P-01285,Raimond,Aumann,1,1990,West Germany,DEU,1
P-06820,Serge,Aurier,1,2014,Ivory Coast,CIV,1
P-08422,Raymond,Ausloos,1,1954,Belgium,BEL,1
P-05632,Jean-Herbert,Austin,1,1974,Haiti,HTI,1
P-03557,Enrique,Avalos,1,1950,Paraguay,PRY,1
P-00316,Marcial,Avalos,1,1950,Paraguay,PRY,1
P-00399,Rafael,Ávalos,1,1954,Mexico,MEX,1
P-04083,István,Avar,1,1934,Hungary,HUN,1
P-09451,Asmir,Avdukić,1,2014,Bosnia and Herzegovina,BIH,1
P-09189,José Raúl,Aveiro,1,1958,Paraguay,PRY,1
P-05754,Ricardo,Ávila,1,2018,Panama,PAN,1
P-06116,Ludovico,Avio,1,1958,Argentina,ARG,1
P-08375,Chidozie,Awaziem,1,2018,Nigeria,NGA,1
P-06188,Sven,Axbom,1,1958,Sweden,SWE,1
P-08576,Kurt,Axelsson,1,1970,Sweden,SWE,1
P-08603,Nils,Axelsson,1,1934,Sweden,SWE,1
P-00840,William,Ayache,1,1986,France,FRA,1
P-03353,Celso,Ayala,2,"1998, 2002",Paraguay,PRY,1
P-03353,Celso,Ayala,2,"1998, 2002",Paraguay,PRY,1
P-06763,Hugo,Ayala,1,2018,Mexico,MEX,1
P-05831,Roberto,Ayala,3,"1998, 2002, 2006",Argentina,ARG,1
P-05831,Roberto,Ayala,3,"1998, 2002, 2006",Argentina,ARG,1
P-05831,Roberto,Ayala,3,"1998, 2002, 2006",Argentina,ARG,1
P-06896,Rubén,Ayala,1,1974,Argentina,ARG,1
P-00034,Anis,Ayari,1,2006,Tunisia,TUN,1
P-05170,André,Ayew,3,"2010, 2014, 2022",Ghana,GHA,1
P-05170,André,Ayew,3,"2010, 2014, 2022",Ghana,GHA,1
P-05170,André,Ayew,3,"2010, 2014, 2022",Ghana,GHA,1
P-04813,Ibrahim,Ayew,1,2010,Ghana,GHA,1
P-05374,Jordan,Ayew,2,"2014, 2022",Ghana,GHA,1
P-05374,Jordan,Ayew,2,"2014, 2022",Ghana,GHA,1
P-05896,Jaime,Ayoví,1,2014,Ecuador,ECU,1
P-04050,Marlon,Ayoví,2,"2002, 2006",Ecuador,ECU,1
P-04050,Marlon,Ayoví,2,"2002, 2006",Ecuador,ECU,1
P-09444,Walter,Ayoví,2,"2002, 2014",Ecuador,ECU,1
P-09444,Walter,Ayoví,2,"2002, 2014",Ecuador,ECU,1
P-06097,Juan,Ayra,1,1938,Cuba,CUB,1
P-02862,Kadri,Aytaç,1,1954,Turkey,TUR,1
P-08919,Ramon,Azeez,1,2014,Nigeria,NGA,1
P-02988,Yao,Aziawonou,1,2006,Togo,TGO,1
P-00886,Khaled,Aziz,1,2006,Saudi Arabia,SAU,1
P-04628,Khodadad,Azizi,1,1998,Iran,IRN,1
P-09741,Khalil,Azmi,1,1994,Morocco,MAR,1
P-05973,Sardar,Azmoun,2,"2018, 2022",Iran,IRN,1
P-05973,Sardar,Azmoun,2,"2018, 2022",Iran,IRN,1
P-09095,Randall,Azofeifa,2,"2006, 2018",Costa Rica,CRI,1
P-09095,Randall,Azofeifa,2,"2006, 2018",Costa Rica,CRI,1
P-06278,César,Azpilicueta,3,"2014, 2018, 2022",Spain,ESP,1
P-06278,César,Azpilicueta,3,"2014, 2018, 2022",Spain,ESP,1
P-06278,César,Azpilicueta,3,"2014, 2018, 2022",Spain,ESP,1
P-01470,Rachid,Azzouzi,2,"1994, 1998",Morocco,MAR,1
P-01470,Rachid,Azzouzi,2,"1994, 1998",Morocco,MAR,1
P-04823,Espen,Baardsen,1,1998,Norway,NOR,1
P-00604,Tijani,Babangida,1,1998,Nigeria,NGA,1
P-08173,Michael,Babatunde,1,2014,Nigeria,NGA,1
P-06467,Celestine,Babayaro,2,"1998, 2002",Nigeria,NGA,1
P-06467,Celestine,Babayaro,2,"1998, 2002",Nigeria,NGA,1
P-02435,Phil,Babb,1,1994,Republic of Ireland,IRL,1
P-08319,Markus,Babbel,1,1998,Germany,DEU,1
P-04923,Ryan,Babel,2,"2006, 2010",Netherlands,NLD,1
P-04923,Ryan,Babel,2,"2006, 2010",Netherlands,NLD,1
P-06144,Marko,Babić,1,2006,Croatia,HRV,1
P-02873,Srđan,Babić,1,2022,Serbia,SRB,1
P-09455,Carlos,Babington,1,1974,Argentina,ARG,1
P-06757,Kabasu,Babo,1,1974,Zaire,COD,1
P-05926,Carlos,Bacca,2,"2014, 2018",Colombia,COL,1
P-05926,Carlos,Bacca,2,"2014, 2018",Colombia,COL,1
P-07417,Keanu,Baccus,1,2022,Australia,AUS,1
P-08885,Georgi,Bachev,1,1998,Bulgaria,BGR,1
P-09781,Jo,Backaert,1,1954,Belgium,BEL,1
P-05172,Milan,Badelj,2,"2014, 2018",Croatia,HRV,1
P-05172,Milan,Badelj,2,"2014, 2018",Croatia,HRV,1
